rowID,Mol ID,SMILES,Atom ID,Aromatic,Strained,C_Mulliken Charge,AtomDegree,C_Effective Atom Polarizability,C_Partial Pi Charge ,C_Pi Electronegativity,C_SigmaElectonegativity,Hybridization,H_mulliken_charge,H_Effective Atom Polarizability,H_sigmaElectroNegativityDescriptor,NWChem,Avg_NWChem,BondLength,Exp1JCH,SigmaDeltaTheta,SigmaAbsDelthaTheta,Omega,MaxDeltaTheta
352,76_NWChem_1JCH_mulliken,[H]C1([H])(OC([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a7,FALSE,FALSE,6.01241,2,5.76675,0,0,8.421795894,SP3,0.88977,3.608875,7.517457916,144.6654,139.7442,1.091497275,139.4,-2.947935864,2.989780339,119.494061,0.020922237
353,8_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a8,FALSE,FALSE,6.19731,2,6.191,0,0,7.500560113,SP3,0.90877,3.821,7.33433776,124.9537,128.06768,1.095373308,128.5,-1.257920415,13.36608072,123.3165703,6.054080153
354,8_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a13,FALSE,FALSE,6.19743,2,6.191,0,0,7.500560113,SP3,0.90873,3.821,7.33433776,124.9716,128.06768,1.095306065,128.5,-1.290800152,13.29577569,123.3337716,6.002487769
355,8_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a6,FALSE,FALSE,6.20431,2,6.191,0,0,7.500560113,SP3,0.90541,3.821,7.33433776,126.2034,128.06768,1.093801979,128.5,-1.989674338,10.40271395,123.5384914,4.206519805
356,8_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a14,FALSE,FALSE,6.20436,2,6.191,0,0,7.500560113,SP3,0.90524,3.821,7.33433776,126.2767,128.06768,1.093703124,128.5,-1.976534063,10.28847736,123.5301945,4.155971649
357,8_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a11,FALSE,FALSE,6.19883,2,6.191,0,0,7.500560113,SP3,0.89982,3.821,7.33433776,128.4248,128.06768,1.092211707,128.5,0.1098004,6.690130841,124.0579001,3.39996562
358,8_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a10,FALSE,FALSE,6.19883,2,6.191,0,0,7.500560113,SP3,0.89958,3.821,7.33433776,128.535,128.06768,1.09216433,128.5,0.244477073,6.555454167,124.1164936,3.39996562
359,8_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a15,FALSE,FALSE,6.20436,2,6.191,0,0,7.500560113,SP3,0.89383,3.821,7.33433776,130.0776,128.06768,1.092199105,128.5,3.466837823,4.845105475,125.562277,4.155971649
360,8_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a7,FALSE,FALSE,6.20431,2,6.191,0,0,7.500560113,SP3,0.89369,3.821,7.33433776,130.1403,128.06768,1.092217101,128.5,3.569753696,4.843285914,125.629289,4.206519805
361,8_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a12,FALSE,FALSE,6.19743,2,6.191,0,0,7.500560113,SP3,0.89136,3.821,7.33433776,130.526,128.06768,1.092633787,128.5,5.149600647,6.855374892,126.6087963,6.002487769
362,8_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a9,FALSE,FALSE,6.19731,2,6.191,0,0,7.500560113,SP3,0.89131,3.821,7.33433776,130.5677,128.06768,1.092662541,128.5,5.196418863,6.911741442,126.6167472,6.054080153
363,87_NWChem_1JCH_mulliken,[H]C1=C([H])C1([H])([H]),a4,FALSE,TRUE,6.20312,2,4.965,0,0,7.828799491,SP3,0.90685,3.208,7.387476636,169.5486,169.5486,1.089885051,167.6,38.56268958,79.22028678,123.1528762,58.89148818
364,88_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])([H])C1([H])([H]),a6,FALSE,TRUE,6.19881,2,5.63425,0,0,7.694272402,SP3,0.89652,3.542625,7.363071698,137.5407,137.5407,1.093351478,137.2,12.21489351,35.61949833,125.6180019,23.91719592
365,9_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a9,FALSE,FALSE,6.18547,2,6.55375,0,0,7.500560113,SP3,0.9183,4.002375,7.33433776,122.5321,124.5816333,1.097033598,125.1,-3.547219635,3.547219635,121.7108765,4.9E-324
366,9_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a11,FALSE,FALSE,6.18547,2,6.55375,0,0,7.500560113,SP3,0.9183,4.002375,7.33433776,122.5324,124.5816333,1.097033598,125.1,-3.547219669,3.547219669,121.7108763,4.9E-324
367,9_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a8,FALSE,FALSE,6.18547,2,6.55375,0,0,7.500560113,SP3,0.9183,4.002375,7.33433776,122.5326,124.5816333,1.097033598,125.1,-3.547219632,3.547219632,121.7108764,4.9E-324
368,9_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a7,FALSE,FALSE,6.18547,2,6.55375,0,0,7.500560113,SP3,0.89622,4.002375,7.33433776,126.6304,124.5816333,1.094566553,125.1,-1.439551621,2.759783609,122.4448793,0.332311195
369,9_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a12,FALSE,FALSE,6.18547,2,6.55375,0,0,7.500560113,SP3,0.89622,4.002375,7.33433776,126.631,124.5816333,1.094566554,125.1,-1.439551614,2.759783864,122.4448792,0.332311302
370,9_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a10,FALSE,FALSE,6.18547,2,6.55375,0,0,7.500560113,SP3,0.89622,4.002375,7.33433776,126.6313,124.5816333,1.094566552,125.1,-1.439551587,2.759783795,122.4448793,0.332311206
371,94_NWChem_1JCH_mulliken,[H]C=1C([H])=C([H])C([H])([H])C=1([H]),a6,FALSE,FALSE,6.19928,2,6.5285,0,0,7.833957014,SP3,0.88305,3.98975,7.387591258,125.5842,125.5842,1.097887721,125.6,1.299921959,11.20316106,125.3568561,6.251541512
372,96_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])=C([H])C([H])([H])C([H])=C1([H]),a8,FALSE,FALSE,6.22577,2,7.31025,0,0,7.833959119,SP3,0.89321,4.380625,7.387591264,129.07,131.0054,1.090391632,131.1,1.05362881,1.29665629,124.460325,1.17514255
373,96_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])=C([H])C([H])([H])C([H])=C1([H]),a9,FALSE,FALSE,6.22577,2,7.31025,0,0,7.833959119,SP3,0.87762,4.380625,7.387591264,132.9408,131.0054,1.097070215,131.1,-1.63174566,3.98203076,123.5322406,1.17514255
374,99_NWChem_1JCH_mulliken,[H]C1=C([H])C2([H])(C([H])([H])C([H])([H])C1([H])C2([H])([H])),a17,FALSE,FALSE,6.22435,2,7.3675,0,0,7.611514409,SP3,0.89917,4.40925,7.34210995,129.6176,129.6176,1.093882441,130,9.014055852,22.73147835,125.4920916,15.8727671
375,99_NWChem_1JCH_mulliken,[H]C1=C([H])C2([H])(C([H])([H])C([H])([H])C1([H])C2([H])([H])),a10,FALSE,FALSE,6.2092,2,7.073375,0,0,7.559747006,SP3,0.89288,4.2621875,7.338734469,130.2631,132.828425,1.092795678,133,0.81196946,12.488693,124.6172088,6.650331228
376,99_NWChem_1JCH_mulliken,[H]C1=C([H])C2([H])(C([H])([H])C([H])([H])C1([H])C2([H])([H])),a8,FALSE,FALSE,6.20923,2,7.073375,0,0,7.559747006,SP3,0.89281,4.2621875,7.338734469,130.3127,132.828425,1.09276932,133,0.896920945,12.41236648,124.6930259,6.654643711
377,99_NWChem_1JCH_mulliken,[H]C1=C([H])C2([H])(C([H])([H])C([H])([H])C1([H])C2([H])([H])),a9,FALSE,FALSE,6.20923,2,7.073375,0,0,7.559747006,SP3,0.89374,4.2621875,7.338734469,135.3468,132.828425,1.090804453,133,3.996048752,9.31323867,125.6915845,6.654643711
378,99_NWChem_1JCH_mulliken,[H]C1=C([H])C2([H])(C([H])([H])C([H])([H])C1([H])C2([H])([H])),a11,FALSE,FALSE,6.2092,2,7.073375,0,0,7.559747006,SP3,0.89372,4.2621875,7.338734469,135.3911,132.828425,1.090832222,133,4.079939095,9.220723361,125.7215311,6.650331228
379,99_NWChem_1JCH_mulliken,[H]C1=C([H])C2([H])(C([H])([H])C([H])([H])C1([H])C2([H])([H])),a16,FALSE,FALSE,6.22435,2,7.3675,0,0,7.611514409,SP3,0.88232,4.40925,7.34210995,136.5959,136.5959,1.091259115,136,7.97481536,23.77071885,124.6394412,15.8727671
380,99_NWChem_1JCH_mulliken,[H]C1=C([H])C2([H])(C([H])([H])C([H])([H])C1([H])C2([H])([H])),a13,FALSE,FALSE,6.08395,3,8.0525,0,0,7.775807821,SP3,0.89099,4.75175,7.383432481,145.8051,145.80745,1.089482555,145,21.74517206,21.74517206,132.8842271,9.259912174
381,99_NWChem_1JCH_mulliken,[H]C1=C([H])C2([H])(C([H])([H])C([H])([H])C1([H])C2([H])([H])),a12,FALSE,FALSE,6.08415,3,8.0525,0,0,7.775807821,SP3,0.89096,4.75175,7.383432481,145.8098,145.80745,1.089551937,145,21.7373909,21.7373909,132.8694918,9.261998477
